speciesGroup,taxonomicRankKingdom,taxonomicRankPhylum,taxonomicRankClass,taxonomicRankOrder,taxonomicRankFamily,taxonomicRankGenus,taxonomicRankSpecies,endemicToEurope,europeanRegionalRedListCategory,populationTrend
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Hordeum,vulgare,No,LC,Increasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Leersia,oryzoides,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Lolium,multiflorum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Lolium,perenne,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Lolium,rigidum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Lolium,temulentum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Micropyropsis,tuberosa,No,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Panicum,repens,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Phacelurus,digitatus,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Phalaris,aquatica,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Phalaris,arundinacea,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Phalaris,maderensis,Yes,VU,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Phleum,pratense,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Phragmites,australis,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Pleuropogon,sabinei,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Poa,alpina,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Poa,granitica,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Poa,pratensis,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Poa,riphaea,Yes,EN,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Pseudarrhenatherum,pallens,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Puccinellia,phryganodes,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Puccinellia,pungens,Yes,VU,Increasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Saccharum,ravennae,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Saccharum,spontaneum,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Scolochloa,festucacea,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Secale,cereale,No,NA,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Secale,strictum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Secale,sylvestre,No,LC,Increasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Stipa,austroitalica,Yes,LC,Increasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Stipa,bavarica,Yes,VU,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Stipa,danubialis,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Stipa,styriaca,Yes,EN,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Stipa,syreistschikowii,No,DD,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Stipa,veneta,Yes,EN,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Stipa,zalesskii,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Trisetum,subalpestre,No,NT,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Triticum,monococcum,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,CYPERALES,GRAMINEAE,Triticum,parvicoccum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ERIOCAULALES,ERIOCAULACEAE,Eriocaulon,aquaticum,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,HYDROCHARITALES,HYDROCHARITACEAE,Hydrilla,verticillata,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,HYDROCHARITALES,HYDROCHARITACEAE,Hydrocharis,morsus-ranae,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,HYDROCHARITALES,HYDROCHARITACEAE,Najas,flexilis,No,VU,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,HYDROCHARITALES,HYDROCHARITACEAE,Najas,marina,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,HYDROCHARITALES,HYDROCHARITACEAE,Najas,minor,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,HYDROCHARITALES,HYDROCHARITACEAE,Najas,tenuissima,No,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,HYDROCHARITALES,HYDROCHARITACEAE,Stratiotes,aloides,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,HYDROCHARITALES,HYDROCHARITACEAE,Vallisneria,spiralis,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,JUNCALES,JUNCACEAE,Juncus,acutiflorus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,JUNCALES,JUNCACEAE,Juncus,acutus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,JUNCALES,JUNCACEAE,Juncus,articulatus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,JUNCALES,JUNCACEAE,Juncus,bufonius,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,JUNCALES,JUNCACEAE,Juncus,bulbosus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,JUNCALES,JUNCACEAE,Juncus,effusus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,JUNCALES,JUNCACEAE,Juncus,fontanesii,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,JUNCALES,JUNCACEAE,Juncus,heterophyllus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,JUNCALES,JUNCACEAE,Juncus,subnodulosus,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,JUNCALES,JUNCACEAE,Juncus,tenageia,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,JUNCALES,JUNCACEAE,Juncus,valvatus,No,VU,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,JUNCALES,JUNCACEAE,Luzula,nivalis,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,acutiflorum,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,aethusanum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,aflatunense,No,NA,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,albidum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,albiflorum,No,NT,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,albotunicatum,No,NA,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,amethystinum,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,ampeloprasum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,angulosum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,atropurpureum,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,atroviolaceum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,autumnale,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,baeticum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,bornmuelleri,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,bourgeaui,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,breviradium,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,callimischon,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,carinatum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,cassium,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,chamaemoly,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,chamaespathum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,chrysonemum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,circinnatum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,commutatum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,convallarioides,No,NT,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,corsicum,Yes,CR,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,cupani,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,curtum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,cyrilli,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,decipiens,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,ericetorum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,erubescens,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,exaltatum,Yes,VU,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,favosum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,flavum,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,frigidum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,fuscum,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,gomphrenoides,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,grosii,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,guttatum,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,heldreichii,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,horvatii,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,hymettium,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,inaequale,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,incensiodorum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,insubricum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,integerrimum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,jubatum,No,RE,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,junceum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,kermesinum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,lehmannii,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,lineare,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,lojaconoi,Yes,NT,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,longanum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,lopadusanum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,luteolum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,macedonicum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,marschalianum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,massaessylum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,melanantherum,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,melananthum,Yes,NT,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,meteoricum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,moly,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,moschatum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,myrianthum,No,NA,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,narcissiflorum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,neapolitanum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,nigrum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,obliquum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,obtusiflorum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,oleraceum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,orientale,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,palentinum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,pallens,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,paniculatum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,parciflorum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,pardoi,Yes,VU,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,parnassicum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,pendulinum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,permixtum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,pervestitum,Yes,EN,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,phthioticum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,pilosum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,podolicum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,polyanthum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,proponticum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,pruinatum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,pyrenaicum,Yes,VU,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,regelianum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,reuterianum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,roseum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,rouyi,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,rubrovittatum,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,rupestre,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,saxatile,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,scaberrimum,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,schmitzii,Yes,VU,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,schoenoprasum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,scorodoprasum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,scorzonerifolium,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,scythicum,Yes,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,senescens,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,sipyleum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,sphaerocephalon,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,stamineum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,staticiforme,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,stearnii,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,suaveolens,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,subhirsutum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,subvillosum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,talijevii,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,tardans,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,trifoliatum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,triquetrum,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,ursinum,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,victorialis,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,vineale,No,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,willeanum,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Acis,nicaeensis,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Galanthus,elwesii,No,DD,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Galanthus,gracilis,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Galanthus,ikariae,Yes,VU,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Galanthus,nivalis,Yes,NT,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Galanthus,peshmenii,No,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Galanthus,plicatus,No,LC,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Galanthus,reginae-olgae,Yes,VU,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,assoanus,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,asturiensis,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,bulbocodium,No,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,calcicola,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,cavanillesii,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,cyclamineus,Yes,LC,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,jonquilla,Yes,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,jonquilla,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,longispathus,Yes,EN,Decreasing
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,nevadensis,Yes,EN,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,poeticus,No,DD,Unknown
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,pseudonarcissus,Yes,LC,Stable
Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,scaberulus,Yes,LC,Unknown
